date,sentiment,sentiment_std,num_headlines
2012-05-03,-0.0042899999999999995,0.3304173616806477,10.0
2012-05-04,-0.04873333333333332,0.43690546142411885,6.0
2012-05-05,0.04812857142857141,0.3372002974676103,14.0
2012-05-06,0.08702272727272727,0.2930442162290347,22.0
2012-05-07,0.20584999999999998,0.20596660530289856,4.0
2012-05-08,-0.09455714285714283,0.4710320700551165,7.0
2012-05-09,0.15458333333333332,0.1601567400670009,6.0
2012-05-10,0.18576153846153845,0.37162074037189613,13.0
2012-05-11,0.05045,0.35851978443780946,6.0
2012-05-12,-0.1262705882352941,0.34035771971595147,17.0
2012-05-13,0.03188500000000001,0.3929428358871046,20.0
2012-05-14,0.16463333333333333,0.23282669281869056,3.0
2012-05-15,-0.2627875,0.32788551141175787,8.0
2012-05-16,0.010488888888888869,0.3247804743872542,9.0
2012-05-17,0.12288571428571428,0.38430479134804085,7.0
2012-05-18,-0.00027142857142857323,0.30232275427943234,7.0
2012-05-19,-0.05178181818181818,0.39128077298250313,11.0
2012-05-20,-0.07753749999999998,0.3405105722936514,16.0
2012-05-21,0.54105,0.15925000000000003,2.0
2012-05-22,0.09217777777777778,0.2535341343566002,9.0
2012-05-23,0.196125,0.33969846463444603,4.0
2012-05-24,0.10215714285714286,0.13708545673768457,7.0
2012-05-25,0.06675714285714286,0.28811841740676625,7.0
2012-05-26,0.21269090909090907,0.3574770569994552,11.0
2012-05-27,0.016200000000000003,0.28289389795469255,24.0
2012-05-28,0.006248,0.320488564688352,25.0
2012-05-29,0.10773999999999999,0.15393800830204346,5.0
2012-05-30,-0.17761666666666667,0.35140635744897325,6.0
2012-05-31,-0.02790000000000001,0.5079497853572187,9.0
2012-06-01,0.09612,0.28562525378544523,5.0
2012-06-02,0.041135714285714275,0.21896369760155893,14.0
2012-06-03,-0.053139130434782605,0.22714802631789127,23.0
2012-06-04,-0.06049999999999999,0.42905837598163726,6.0
2012-06-05,-0.09420000000000002,0.29505170733279956,6.0
2012-06-06,-0.1294375,0.23872282011519133,8.0
2012-06-07,-0.008763636363636354,0.2597421353179035,11.0
2012-06-08,-0.0745625,0.4058968740255953,8.0
2012-06-09,0.045579999999999996,0.19370446286374854,15.0
2012-06-10,0.08842222222222222,0.27788251225524063,18.0
2012-06-11,-0.3018,0.36840403092257284,6.0
2012-06-12,0.44076000000000004,0.36585889411083067,5.0
2012-06-13,-0.2835125,0.25801166852247204,8.0
2012-06-14,-0.09654285714285714,0.4345905786144105,7.0
2012-06-15,-0.005025000000000002,0.27712535408186667,4.0
2012-06-16,-0.01233684210526316,0.40495009336502624,19.0
2012-06-17,0.09318260869565219,0.3529671060572247,23.0
2012-06-18,0.18226666666666666,0.40013753746541814,6.0
2012-06-19,0.18855555555555556,0.3218541391897582,9.0
2012-06-20,0.2944666666666667,0.27793619571565137,9.0
2012-06-21,-0.06871428571428571,0.17445792311837116,7.0
2012-06-22,0.3252125,0.25318322139065613,8.0
2012-06-23,-0.014077777777777776,0.24199429872888323,18.0
2012-06-24,-0.016614999999999998,0.286357052078345,20.0
2012-06-25,-0.010837500000000007,0.2696983265497767,8.0
2012-06-26,0.2670166666666666,0.23866841305226985,6.0
2012-06-27,-0.14841666666666667,0.35564637125786747,6.0
2012-06-28,0.12528461538461538,0.32573578449684515,13.0
2012-06-29,0.04147777777777777,0.3007865569461278,9.0
2012-06-30,0.109375,0.3059221794427465,20.0
2012-07-01,-0.11792727272727271,0.403182697344537,11.0
2012-07-02,0.12321250000000002,0.43688369572890906,8.0
2012-07-03,-0.022200000000000008,0.42038737849749963,5.0
2012-07-04,-0.05404583333333333,0.39312024027766906,24.0
2012-07-05,-0.04576666666666667,0.19852618355157978,6.0
2012-07-06,0.16860000000000003,0.30492535386315683,7.0
2012-07-07,-0.13364444444444445,0.3981665790738319,18.0
2012-07-08,0.0775578947368421,0.36496930846563475,19.0
2012-07-09,0.013055555555555562,0.4064814991310213,9.0
2012-07-10,0.06409999999999999,0.4126662483169662,8.0
2012-07-11,0.05884000000000002,0.3029766565265384,5.0
2012-07-12,-0.27216153846153845,0.35233179628661987,13.0
2012-07-13,0.10767499999999999,0.4059354405259536,4.0
2012-07-14,0.07585806451612905,0.24756656944331423,31.0
2012-07-15,-0.07934285714285713,0.3175627760533245,21.0
2012-07-16,0.04485,0.3978192124990111,6.0
2012-07-17,-0.0621,0.3919377909821915,5.0
2012-07-18,-0.1372153846153846,0.28007192440556533,13.0
2012-07-19,-0.074,0.12817175976009693,4.0
2012-07-20,0.06756666666666666,0.2525975235208946,6.0
2012-07-21,-0.04106428571428572,0.29810213639705735,14.0
2012-07-22,-0.1553384615384615,0.37312490904719736,13.0
2012-07-23,0.16245714285714283,0.2413203908094137,7.0
2012-07-24,-0.013040000000000006,0.342976393356744,5.0
2012-07-25,-0.05076666666666666,0.15070255103643365,6.0
2012-07-26,0.07047272727272726,0.4106190893381914,11.0
2012-07-27,0.04163750000000001,0.309798696484911,8.0
2012-07-28,0.1265952380952381,0.37408270600190163,21.0
2012-07-29,-0.028977272727272716,0.326732743067728,22.0
2012-07-30,0.12726666666666667,0.17998224603801588,3.0
2012-07-31,0.2061666666666667,0.304317348977821,6.0
2012-08-01,-0.030533333333333326,0.44726005112611317,9.0
2012-08-02,-0.1711,0.3337048829263499,9.0
2012-08-03,-0.150775,0.23732316442985502,8.0
2012-08-04,-0.06886923076923077,0.3322764728924842,13.0
2012-08-05,0.0029307692307692325,0.2874318498079565,13.0
2012-08-06,-0.08556470588235295,0.4625776143984494,17.0
2012-08-07,-0.09246000000000001,0.35757880865621783,10.0
2012-08-08,-0.08174,0.3590220360924939,10.0
2012-08-09,-0.02077,0.26248782467002163,10.0
2012-08-10,-0.022049999999999993,0.2848017556125664,8.0
2012-08-11,0.11513846153846154,0.3364933844096779,13.0
2012-08-12,-0.1025,0.4434663724899688,17.0
2012-08-13,0.016999999999999994,0.33951915998953575,5.0
2012-08-14,0.30746666666666667,0.3038800165269912,9.0
2012-08-15,-0.1421,0.33554914526621715,9.0
2012-08-16,-0.15315,0.1990626848507776,6.0
2012-08-17,0.14346666666666666,0.5012481510079502,3.0
2012-08-18,-0.17178749999999998,0.334453843741928,16.0
2012-08-19,-0.002213333333333341,0.34167688023758486,15.0
2012-08-20,-0.17898750000000002,0.38286259100851056,8.0
2012-08-21,0.19573,0.3180538226464194,10.0
2012-08-22,0.0636,0.3294128547717725,9.0
2012-08-23,0.20122857142857145,0.37179153803590265,7.0
2012-08-24,0.10212000000000002,0.20424000000000006,5.0
2012-08-25,-0.131735,0.3258588717144279,20.0
2012-08-26,0.07459374999999999,0.30758339411603075,16.0
2012-08-27,-0.019377777777777785,0.254397042163875,9.0
2012-08-28,0.012912500000000007,0.3384345263027252,8.0
2012-08-29,0.012269999999999998,0.23536395242262564,10.0
2012-08-30,0.31612999999999997,0.3562204599682618,10.0
2012-08-31,-0.13711666666666666,0.2050296760363132,6.0
2012-09-01,-0.07565000000000001,0.3771004480964527,22.0
2012-09-02,0.12804285714285712,0.4336354306726952,14.0
2012-09-03,-0.025321428571428575,0.32931864872484706,28.0
2012-09-04,0.13641428571428574,0.49823507770234443,7.0
2012-09-05,0.022055555555555547,0.382599802843392,9.0
2012-09-06,0.00958,0.4196870353013064,10.0
2012-09-07,0.14177142857142858,0.33239442454618245,7.0
2012-09-08,-0.15051538461538463,0.42855869869231694,13.0
2012-09-09,-0.011143750000000001,0.2801315962381564,16.0
2012-09-10,-0.07913333333333335,0.3248406515337773,3.0
2012-09-11,0.01686666666666668,0.41701003851492857,6.0
2012-09-12,-0.28484000000000004,0.19964569216489497,5.0
2012-09-13,0.07556666666666667,0.31527774351443766,6.0
2012-09-14,-0.129775,0.30160459524848093,4.0
2012-09-15,0.05957368421052631,0.26713370955602633,19.0
2012-09-16,-0.017885,0.37569077214512464,20.0
2012-09-17,0.2606125,0.28464316010357604,8.0
2012-09-18,-0.08912,0.3444222257636693,5.0
2012-09-19,0.2839,0.3866,2.0
2012-09-20,0.11367142857142855,0.37801287096108893,7.0
2012-09-21,0.13956666666666667,0.4823521350862068,6.0
2012-09-22,0.023669565217391313,0.3605610138740709,23.0
2012-09-23,-0.026811111111111133,0.4270721470260406,18.0
2012-09-24,0.13596666666666668,0.26820318582911895,3.0
2012-09-25,-0.027324999999999988,0.5986673465915776,4.0
2012-09-26,0.44665,0.34395,2.0
2012-09-27,-0.19952,0.1938950375847716,5.0
2012-09-28,-0.105375,0.18251485384757044,4.0
2012-09-29,0.24319000000000002,0.28799288341901785,20.0
2012-09-30,-0.013922222222222225,0.384518884893195,18.0
2012-10-01,-0.15411999999999998,0.3212954179567459,5.0
2012-10-02,0.1668285714285714,0.36340221995660366,7.0
2012-10-03,0.12177777777777776,0.39995836666049184,9.0
2012-10-04,0.08788333333333331,0.3257456390942001,6.0
2012-10-05,-0.04735000000000002,0.3399205863139213,8.0
2012-10-06,-0.051152631578947366,0.3252758964461773,19.0
2012-10-07,-0.05223636363636363,0.35230573698713674,22.0
2012-10-08,-0.414,0.28082623809038926,5.0
2012-10-09,0.10751666666666666,0.23535855920040147,6.0
2012-10-10,-0.23915000000000003,0.2561792272999511,10.0
2012-10-11,0.009037500000000004,0.3099476324215915,8.0
2012-10-12,0.04175714285714287,0.20569104332985053,7.0
2012-10-13,-0.023618750000000008,0.36422521744579617,16.0
2012-10-14,0.11766363636363639,0.3164489468309434,22.0
2012-10-15,-0.0649,0.0649,2.0
2012-10-16,0.2562,0.3927977851261384,9.0
2012-10-17,0.13315000000000002,0.35131562020496615,8.0
2012-10-18,0.035250000000000004,0.46548151681887434,4.0
2012-10-19,0.06107142857142856,0.43845327724460065,7.0
2012-10-20,0.033600000000000005,0.317756344618726,22.0
2012-10-21,0.04006250000000001,0.3634699796320874,16.0
2012-10-22,0.296625,0.3205236681978415,4.0
2012-10-23,0.47705714285714285,0.2389090374248436,7.0
2012-10-24,-0.08266666666666665,0.3940155566584762,6.0
2012-10-25,0.11556666666666666,0.32392248386852607,6.0
2012-10-26,0.43895,0.43895,2.0
2012-10-27,-0.07862777777777777,0.2991645994460715,18.0
2012-10-28,-0.10030555555555555,0.2600004903247988,18.0
2012-10-29,-0.2263,0.0,1.0
2012-10-30,0.0,0.0,1.0
2012-10-31,0.0,0.0,1.0
2012-11-01,-0.08104666666666668,0.11183301795417407,7.8
2012-11-02,-0.0816513888888889,0.0650001225811997,5.25
2012-11-03,-0.022505555555555563,0.28515443081526937,36.0
2012-11-04,0.028941666666666647,0.33597306305301056,12.0
2012-11-05,0.02154285714285714,0.15828977818403506,7.0
2012-11-06,-0.29460000000000003,0.49154920404777386,3.0
2012-11-07,0.014379999999999993,0.42318258187217495,5.0
2012-11-08,-0.11843333333333333,0.1816934567402531,6.0
2012-11-09,0.07561666666666668,0.31581274207282317,6.0
2012-11-10,-0.16611499999999996,0.2939195745012571,20.0
2012-11-11,0.016172727272727283,0.4008649332515178,11.0
2012-11-12,0.09960000000000001,0.20512589165819958,7.0
2012-11-13,-0.004350000000000002,0.33115593884654,6.0
2012-11-14,0.06998000000000001,0.3019881746029139,5.0
2012-11-15,-0.10408750000000001,0.40315224617227424,8.0
2012-11-16,0.1649,0.49957914688265365,5.0
2012-11-17,-0.013319999999999993,0.31188776186314204,25.0
2012-11-18,-0.01327000000000001,0.26649780318043903,20.0
2012-11-19,0.056555555555555546,0.4698109835315832,9.0
2012-11-20,-0.010457142857142847,0.3350807146138412,7.0
2012-11-21,0.053525,0.2417147841465226,4.0
2012-11-22,0.06772916666666665,0.4042253646164545,24.0
2012-11-23,0.10566060606060607,0.36926147337739534,33.0
2012-11-24,-0.07632777777777779,0.33361735034409895,18.0
2012-11-25,-0.032499999999999994,0.3159855211322465,23.0
2012-11-26,0.023617398989898973,0.33296089872334356,20.4
2012-11-27,0.016140498737373714,0.3557724273675488,24.5
2012-11-28,0.0,0.0,1.0
2012-11-29,0.3552666666666666,0.25322164643296635,3.0
2012-11-30,0.29295,0.29295,2.0
2012-12-01,-0.05647499999999999,0.34491750976380814,12.0
2012-12-02,-0.017205000000000005,0.34305693037016466,20.0
2012-12-03,-0.18302857142857146,0.3389786369766251,7.0
2012-12-04,0.11048333333333332,0.3106743601515187,6.0
2012-12-05,0.12602,0.3477591488372377,5.0
2012-12-06,-0.01826000000000001,0.37208750368696875,5.0
2012-12-07,0.06324999999999999,0.4273286761966718,8.0
2012-12-08,0.02602857142857143,0.37679116502489324,21.0
2012-12-09,0.004120000000000001,0.3140608581151112,20.0
2012-12-10,0.12312857142857143,0.19474888383531763,7.0
2012-12-11,-0.1779333333333333,0.3225590574694122,6.0
2012-12-12,0.15485,0.3028473253968078,4.0
2012-12-13,0.06,0.40552632466955835,8.0
2012-12-14,-0.19338000000000002,0.37158453896791777,5.0
2012-12-15,-0.04247272727272729,0.3630656241480547,22.0
2012-12-16,-0.10248181818181817,0.42588342796459694,11.0
2012-12-17,0.0,0.0,2.0
2012-12-18,0.0,0.0,1.0
2012-12-19,0.21776,0.3065529552948397,5.0
2012-12-20,0.22663333333333335,0.5135462155985141,3.0
2012-12-21,0.06838230303030302,0.24919651977159019,4.4
2012-12-22,0.009088235294117635,0.4180497393462578,17.0
2012-12-23,-0.025862499999999997,0.43039413314280894,8.0
2012-12-24,-0.01492758620689655,0.3688268642476105,29.0
2012-12-25,-0.01833157894736841,0.3100469948294453,19.0
2012-12-26,-0.01250835746503686,0.38182943289153065,18.25
2012-12-27,-0.01250835746503686,0.38182943289153065,18.25
2012-12-28,-0.019707221718088357,0.36975599740662163,18.666666666666668
2012-12-29,-0.09996363636363634,0.372080991361063,11.0
2012-12-30,0.03549444444444444,0.3212596413982902,18.0
2012-12-31,-0.032234595959596005,0.34667031637967666,14.5
2013-01-01,-0.03173333333333333,0.24261270233302565,18.0
2013-01-02,0.3182,0.0,1.0
2013-01-03,0.05549936868686866,0.23398833377309475,12.0
2013-01-04,-0.24695,0.24695,2.0
2013-01-05,0.0716421052631579,0.31051919733143285,19.0
2013-01-06,-0.012411111111111107,0.393586600507138,18.0
2013-01-07,0.03262024853801167,0.23776394945964274,10.0
2013-01-08,-0.06257300194931777,0.31701859927952364,13.0
2013-01-09,-0.06257300194931777,0.31701859927952364,13.0
2013-01-10,0.029615497076023345,0.3520528989192855,18.5
2013-01-11,-0.012411111111111107,0.393586600507138,18.0
2013-01-12,-0.1113047619047619,0.4142020768338985,21.0
2013-01-13,-0.03548148148148148,0.3902695763823476,27.0
2013-01-14,-0.07339312169312175,0.40223582660812307,24.0
2013-01-15,-0.07339312169312175,0.40223582660812307,24.0
2013-01-16,-0.07339312169312175,0.40223582660812307,24.0
2013-01-17,-0.07339312169312175,0.40223582660812307,24.0
2013-01-18,-0.03548148148148148,0.3902695763823476,27.0
2013-01-19,-0.178895,0.3619205264626476,20.0
2013-01-20,-0.08566499999999998,0.3069311849177271,20.0
2013-01-21,-0.11333333333333334,0.1602775370689508,3.0
2013-01-22,-0.12596444444444446,0.2763764161497752,14.333333333333334
2013-01-23,-0.12596444444444446,0.2763764161497752,14.333333333333334
2013-01-24,-0.12596444444444446,0.2763764161497752,14.333333333333334
2013-01-25,-0.09949916666666671,0.23360436099333898,11.5
2013-01-26,-0.12558846153846154,0.3354577897635077,26.0
2013-01-27,0.02464000000000001,0.3601353334511903,20.0
2013-01-28,-0.05047423076923082,0.34779656160734906,23.0
2013-01-29,-0.05047423076923082,0.34779656160734906,23.0
2013-01-30,-0.05047423076923082,0.34779656160734906,23.0
2013-01-31,-0.05047423076923082,0.34779656160734906,23.0
2013-02-01,0.02464000000000001,0.3601353334511903,20.0
2013-02-02,0.07113461538461538,0.41466192433605814,26.0
2013-02-03,-0.04007142857142857,0.30968560577102827,21.0
2013-02-04,0.015531593406593349,0.36217376505354326,23.5
2013-02-05,0.015531593406593349,0.36217376505354326,23.5
2013-02-06,0.015531593406593349,0.36217376505354326,23.5
2013-02-07,0.015531593406593349,0.36217376505354326,23.5
2013-02-08,-0.04007142857142857,0.30968560577102827,21.0
2013-02-09,-0.070772,0.3359926564911799,25.0
2013-02-10,-0.07885833333333334,0.27524915367212704,24.0
2013-02-11,-0.07481516666666672,0.3056209050816535,24.5
2013-02-12,-0.07481516666666672,0.3056209050816535,24.5
2013-02-13,-0.07481516666666672,0.3056209050816535,24.5
2013-02-14,-0.07481516666666672,0.3056209050816535,24.5
2013-02-15,-0.07885833333333334,0.27524915367212704,24.0
2013-02-16,-0.0652153846153846,0.4798694788027163,13.0
2013-02-17,0.031228571428571435,0.36132855664940206,21.0
2013-02-18,-0.1421590909090909,0.3097546370026252,22.0
2013-02-19,-0.0587153013653014,0.3836508908182479,18.666666666666668
2013-02-20,-0.0587153013653014,0.3836508908182479,18.666666666666668
2013-02-21,-0.0587153013653014,0.3836508908182479,18.666666666666668
2013-02-22,-0.055465259740259794,0.3355415968260137,21.5
2013-02-23,-0.119275,0.4020570411956492,24.0
2013-02-24,-0.03441666666666667,0.35752803068042405,30.0
2013-02-25,-0.07684583333333339,0.3797925359380367,27.0
2013-02-26,-0.07684583333333339,0.3797925359380367,27.0
2013-02-27,-0.07684583333333339,0.3797925359380367,27.0
2013-02-28,-0.07684583333333339,0.3797925359380367,27.0
2013-03-01,-0.03441666666666667,0.35752803068042405,30.0
2013-03-02,-0.054190000000000016,0.256025375500164,20.0
2013-03-03,-0.054882352941176445,0.2604426553915561,17.0
2013-03-04,-0.05453617647058828,0.2582340154458601,18.5
2013-03-05,-0.05453617647058828,0.2582340154458601,18.5
2013-03-06,-0.05453617647058828,0.2582340154458601,18.5
2013-03-07,-0.05453617647058828,0.2582340154458601,18.5
2013-03-08,-0.054882352941176445,0.2604426553915561,17.0
2013-03-09,0.08303888888888888,0.2723899066878802,18.0
2013-03-10,-0.07314444444444444,0.33535270855593585,18.0
2013-03-11,0.004947222222222165,0.30387130762190806,18.0
2013-03-12,0.004947222222222165,0.30387130762190806,18.0
2013-03-13,0.004947222222222165,0.30387130762190806,18.0
2013-03-14,0.004947222222222165,0.30387130762190806,18.0
2013-03-15,-0.07314444444444444,0.33535270855593585,18.0
2013-03-16,-0.03702307692307693,0.3870238318121153,13.0
2013-03-17,0.062404166666666656,0.31109093456089687,24.0
2013-03-18,0.012690544871794808,0.34905738318650614,18.5
2013-03-19,0.012690544871794808,0.34905738318650614,18.5
2013-03-20,0.012690544871794808,0.34905738318650614,18.5
2013-03-21,0.012690544871794808,0.34905738318650614,18.5
2013-03-22,0.062404166666666656,0.31109093456089687,24.0
2013-03-23,-0.09363333333333335,0.3796938562110855,18.0
2013-03-24,-0.1479423076923077,0.3336179784090652,26.0
2013-03-25,-0.12078782051282058,0.3566559173100754,22.0
2013-03-26,-0.12078782051282058,0.3566559173100754,22.0
2013-03-27,-0.12078782051282058,0.3566559173100754,22.0
2013-03-28,-0.12078782051282058,0.3566559173100754,22.0
2013-03-29,-0.1479423076923077,0.3336179784090652,26.0
2013-03-30,0.03472222222222224,0.2814899042112159,9.0
2013-03-31,0.01961304347826086,0.32520858765112826,23.0
2013-04-01,0.027167632850241492,0.30334924593117213,16.0
2013-04-02,0.027167632850241492,0.30334924593117213,16.0
2013-04-03,0.027167632850241492,0.30334924593117213,16.0
2013-04-04,0.027167632850241492,0.30334924593117213,16.0
2013-04-05,0.01961304347826086,0.32520858765112826,23.0
2013-04-06,-0.011599999999999987,0.3504950594040758,18.0
2013-04-07,-0.10377142857142856,0.2931344972352926,21.0
2013-04-08,-0.057685714285714326,0.3218147783196843,19.5
2013-04-09,-0.057685714285714326,0.3218147783196843,19.5
2013-04-10,-0.057685714285714326,0.3218147783196843,19.5
2013-04-11,-0.057685714285714326,0.3218147783196843,19.5
2013-04-12,-0.10377142857142856,0.2931344972352926,21.0
2013-04-13,0.044152000000000004,0.3388972376635726,25.0
2013-04-14,-0.12657333333333334,0.326776044545632,15.0
2013-04-15,-0.04121066666666673,0.33283664110460237,20.0
2013-04-16,-0.04121066666666673,0.33283664110460237,20.0
2013-04-17,-0.04121066666666673,0.33283664110460237,20.0
2013-04-18,-0.04121066666666673,0.33283664110460237,20.0
2013-04-19,-0.12657333333333334,0.326776044545632,15.0
2013-04-20,-0.07525652173913044,0.3726360537366499,23.0
2013-04-21,-0.06028,0.3975684250541031,20.0
2013-04-22,-0.06776826086956528,0.3851022393953766,21.5
2013-04-23,-0.06776826086956528,0.3851022393953766,21.5
2013-04-24,-0.06776826086956528,0.3851022393953766,21.5
2013-04-25,-0.06776826086956528,0.3851022393953766,21.5
2013-04-26,-0.06028,0.3975684250541031,20.0
2013-04-27,0.025123999999999994,0.3462907117206582,25.0
2013-04-28,0.02636500000000001,0.4202682206341564,20.0
2013-04-29,0.025744499999999948,0.3832794661774074,22.5
2013-04-30,0.025744499999999948,0.3832794661774074,22.5
2013-05-01,0.025744499999999948,0.3832794661774074,22.5
2013-05-02,0.025744499999999948,0.3832794661774074,22.5
2013-05-03,0.02636500000000001,0.4202682206341564,20.0
2013-05-04,0.01211,0.3981467328762099,20.0
2013-05-05,-0.1268,0.3551847607734801,21.0
2013-05-06,-0.057345000000000056,0.37666574682484505,20.5
2013-05-07,-0.057345000000000056,0.37666574682484505,20.5
2013-05-08,-0.057345000000000056,0.37666574682484505,20.5
2013-05-09,-0.057345000000000056,0.37666574682484505,20.5
2013-05-10,-0.1268,0.3551847607734801,21.0
2013-05-11,-0.004668181818181819,0.318714684869147,22.0
2013-05-12,0.10422857142857143,0.3298181477909378,21.0
2013-05-13,0.04978019480519475,0.3242664163300425,21.5
2013-05-14,0.04978019480519475,0.3242664163300425,21.5
2013-05-15,0.04978019480519475,0.3242664163300425,21.5
2013-05-16,0.04978019480519475,0.3242664163300425,21.5
2013-05-17,0.10422857142857143,0.3298181477909378,21.0
2013-05-18,0.006733333333333343,0.3384416659778185,21.0
2013-05-19,0.009295238095238093,0.35035797268642727,21.0
2013-05-20,0.008014285714285661,0.34439981933212294,21.0
2013-05-21,0.008014285714285661,0.34439981933212294,21.0
2013-05-22,0.008014285714285661,0.34439981933212294,21.0
2013-05-23,0.008014285714285661,0.34439981933212294,21.0
2013-05-24,0.009295238095238093,0.35035797268642727,21.0
2013-05-25,0.0051217391304347855,0.3146570126572213,23.0
